nome_cultura,safraini,safrafin,cod_cultura,cod_ciclo,cod_solo,geocodigo,uf,municipio,cod_munic,cod_meso,cod_micro,dec1,dec2,dec3,dec4,dec5,dec6,dec7,dec8,dec9,dec10,dec11,dec12,dec13,dec14,dec15,dec16,dec17,dec18,dec19,dec20,dec21,dec22,dec23,dec24,dec25,dec26,dec27,dec28,dec29,dec30,dec31,dec32,dec33,dec34,dec35,dec36,risco_medio
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3127073,MG,Fruta De Leite,53150,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3130655,MG,Indaiabira,53215,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3143450,MG,Montezuma,50397,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3144656,MG,Ninheira,53387,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3145372,MG,Novorizonte,53428,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3155603,MG,Rio Pardo De Minas,8442,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3156502,MG,Rubelita,9788,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3157005,MG,Salinas,28659,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3157377,MG,Santa Cruz De Salinas,53583,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3160454,MG,Santo Antônio Do Retiro,53617,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3162708,MG,São João Do Paraíso,2170,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3168002,MG,Taiobeiras,37671,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,1,3170651,MG,Vargem Grande Do Rio Pardo,53796,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3101003,MG,Águas Vermelhas,29490,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3106655,MG,Berizal,52735,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3120870,MG,Curral De Dentro,53095,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3122355,MG,Divisa Alegre,53112,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3127073,MG,Fruta De Leite,53150,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3130655,MG,Indaiabira,53215,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3143450,MG,Montezuma,50397,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3144656,MG,Ninheira,53387,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3145372,MG,Novorizonte,53428,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3155603,MG,Rio Pardo De Minas,8442,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3156502,MG,Rubelita,9788,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3157005,MG,Salinas,28659,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3157377,MG,Santa Cruz De Salinas,53583,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3160454,MG,Santo Antônio Do Retiro,53617,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3162708,MG,São João Do Paraíso,2170,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3168002,MG,Taiobeiras,37671,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,2,3170651,MG,Vargem Grande Do Rio Pardo,53796,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3101003,MG,Águas Vermelhas,29490,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3106655,MG,Berizal,52735,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3120870,MG,Curral De Dentro,53095,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3122355,MG,Divisa Alegre,53112,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3127073,MG,Fruta De Leite,53150,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3130655,MG,Indaiabira,53215,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3143450,MG,Montezuma,50397,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3144656,MG,Ninheira,53387,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3145372,MG,Novorizonte,53428,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3155603,MG,Rio Pardo De Minas,8442,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3156502,MG,Rubelita,9788,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3157005,MG,Salinas,28659,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3157377,MG,Santa Cruz De Salinas,53583,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3160454,MG,Santo Antônio Do Retiro,53617,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3162708,MG,São João Do Paraíso,2170,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3168002,MG,Taiobeiras,37671,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,21,3,3170651,MG,Vargem Grande Do Rio Pardo,53796,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3101003,MG,Águas Vermelhas,29490,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3106655,MG,Berizal,52735,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3120870,MG,Curral De Dentro,53095,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3122355,MG,Divisa Alegre,53112,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3127073,MG,Fruta De Leite,53150,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3130655,MG,Indaiabira,53215,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3143450,MG,Montezuma,50397,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3144656,MG,Ninheira,53387,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3145372,MG,Novorizonte,53428,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3155603,MG,Rio Pardo De Minas,8442,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3156502,MG,Rubelita,9788,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3157005,MG,Salinas,28659,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3157377,MG,Santa Cruz De Salinas,53583,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3160454,MG,Santo Antônio Do Retiro,53617,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3162708,MG,São João Do Paraíso,2170,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3168002,MG,Taiobeiras,37671,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,1,3170651,MG,Vargem Grande Do Rio Pardo,53796,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3101003,MG,Águas Vermelhas,29490,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3106655,MG,Berizal,52735,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3120870,MG,Curral De Dentro,53095,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3122355,MG,Divisa Alegre,53112,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3127073,MG,Fruta De Leite,53150,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3130655,MG,Indaiabira,53215,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3143450,MG,Montezuma,50397,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3144656,MG,Ninheira,53387,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3145372,MG,Novorizonte,53428,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3155603,MG,Rio Pardo De Minas,8442,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3156502,MG,Rubelita,9788,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3157005,MG,Salinas,28659,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3157377,MG,Santa Cruz De Salinas,53583,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3160454,MG,Santo Antônio Do Retiro,53617,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3162708,MG,São João Do Paraíso,2170,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3168002,MG,Taiobeiras,37671,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,2,3170651,MG,Vargem Grande Do Rio Pardo,53796,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3101003,MG,Águas Vermelhas,29490,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3106655,MG,Berizal,52735,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3120870,MG,Curral De Dentro,53095,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3122355,MG,Divisa Alegre,53112,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3127073,MG,Fruta De Leite,53150,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3130655,MG,Indaiabira,53215,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3143450,MG,Montezuma,50397,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3144656,MG,Ninheira,53387,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3145372,MG,Novorizonte,53428,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3155603,MG,Rio Pardo De Minas,8442,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3156502,MG,Rubelita,9788,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3157005,MG,Salinas,28659,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3157377,MG,Santa Cruz De Salinas,53583,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3160454,MG,Santo Antônio Do Retiro,53617,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3162708,MG,São João Do Paraíso,2170,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3168002,MG,Taiobeiras,37671,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,22,3,3170651,MG,Vargem Grande Do Rio Pardo,53796,3102,310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,20,1,3109402,MG,Buritizeiro,13970,3102,310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,20,1,3129608,MG,Ibiaí,24608,3102,310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,20,1,3135605,MG,Jequitaí,11525,3102,310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,20,1,3137304,MG,Lagoa Dos Patos,10038,3102,310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,20,1,3138104,MG,Lassance,6918,3102,310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,20,1,3151206,MG,Pirapora,12225,3102,310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,20,1,3154457,MG,Riachinho,50421,3102,310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Feijão 2ª Safra,2018,2019,12013560000021,20,1,3157609,MG,Santa Fé De Minas,15284,3102,310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
